name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
China Grove,The Captain And Me,0M2KWMbvY5x1sUnIKNpyUt,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,7cy1bEJV6FCtDaYpsk8aG6,69,195306,0.0384,0.745,1,0.081,9,0.623,-8.448,0.319,0.000448,0.91,145.624
Eduardo E Mônica,Mais Do Mesmo,5d6gRjFshFVzeNcEiX7HGX,Legião Urbana,6tw6EpC9RgmSRZiZg0n22t,6HwYipccSCGfJfsr2RQSGi,58,271173,0.0346,0.569,1,0.118,9,0.675,-9.598,0.464,0.00027,0.529,79.246
Mulher de fases,So No Forevis,2KPL3UpVUBQxgVOCX91xEE,Raimundos,3CfJckVRuukdJSvK3r89yJ,624ra5mDiibqvFYDK4yhmo,68,213333,0.0801,0.466,1,0.342,7,0.502,-4.14,0.0122,8.22e-06,0.967,131.939
Epitáfio,A Melhor Banda De Todos Os Tempos Da Última Semana,71XhBGySJjyGOSHGVelZ4K,Titãs,2euX7vCVnJy3TVEGfc0RCl,35J9vakuC3f18QTolNAQ6E,69,175373,0.0303,0.261,1,0.11,7,0.723,-7.006,0.481,1.44e-05,0.611,111.813
Tempo Perdido,Dois,4OCJTpOLqSgysGY4yBCGhn,Legião Urbana,6tw6EpC9RgmSRZiZg0n22t,7MnT7msJZg3XBAS0OTfGrB,70,302200,0.0486,0.221,0,0.271,4,0.293,-13.076,0.0079,0.00112,0.662,186.007
Black Hole Sun,Superunknown (Deluxe Edition),29sTacnS0qA9xri6YS8xLA,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,2EoOZnxNgtmZaD8uUmz2nD,78,318586,0.0406,0.16,1,0.0758,6,0.354,-5.325,0.000203,6.95e-05,0.825,105.495
Primeiros Erros (Chove) - Ao Vivo,Acústico Capital Inicial,2mt6segSup7hVNxC12Pji0,Capital Inicial,4Z0yuwHVJBROVZqFpTIr0d,2IcsM3hXMRpN6ZGEvwdqxU,66,244266,0.0283,0.24,1,0.742,2,0.544,-7.694,0.142,7.65e-06,0.67,119.946
When I Come Around,Dookie,4uG8q3GPuWHQlRbswMIRS6,Green Day,7oPftvlwr6VrsViSDV7fJY,1Dr1fXbc2IxaK1Mu8P8Khz,77,178000,0.034,0.814,1,0.231,11,0.531,-4.236,0.0175,0.0,0.909,97.546
Tempos Modernos,Toca Lulu,2ZYS0hTbFltYWlmq3bogoe,Lulu Santos,0A1oy7PC7fdzURgaLaWkL1,3C4JwzIQ4v86kaqv1i5S2i,2,226306,0.0292,0.819,1,0.952,5,0.61,-8.444,0.0531,1.11e-06,0.632,125.917
Flores,Rock In Rio 30 Anos,0qlkIPL40ciiyswW7ezZO5,Ira!,7L5YQQJPL1wrmrdigJavV7,1bYgdEpjLxA13iXbz2VifL,1,224466,0.0337,0.735,1,0.124,9,0.629,-5.28,0.00118,0.000803,0.881,141.992
Personal Jesus - Original Seven Inch Version,Personal Jesus,2nsxERlQsbUOWBwaz8HCj8,Depeche Mode,762310PdDnwsDxAQxzQkfX,1xShPgQbOUa98avWJQFDBY,63,224906,0.0366,0.714,1,0.0473,11,0.637,-11.625,0.0112,0.0234,0.682,129.983
Tom Sawyer,Moving Pictures (2011 Remaster),2xg7iIKoSqaDNpDbJnyCjY,Rush,2Hkut4rAAyrQxRdof7FVJq,3QZ7uX97s82HFYSmQUAN1D,73,276880,0.0374,0.666,1,0.06,9,0.536,-7.211,0.00145,0.0186,0.901,87.559
Barracuda,Little Queen,1LaeNhiUpL3X6N0LcFvuDF,Heart,34jw2BbxjoYalTp8cJFCPv,4KfSdst7rW39C0sfhArdrz,75,261933,0.0369,0.667,0,0.144,4,0.547,-13.553,0.015,0.105,0.691,137.148
Mississippi Queen,Climbing!,2tWvZmP9EVRYqmWyJPLzjP,Mountain,7LCp4MN0SOIVWlssid9KyE,4vO9dmzNRqDhFY3jD1a3P7,70,151293,0.0784,0.639,1,0.0411,9,0.58,-8.346,0.0975,0.0,0.624,139.72
White Room,Wheels Of Fire (Remastered),4M9csrFM1XVEpwMeYUBRmX,Cream,74oJ4qxwOZvX6oSsu1DGnw,5X76oXHcR5uCXali0gOyX5,20,303200,0.0306,0.486,1,0.0555,0,0.55,-13.475,0.178,0.00935,0.576,109.837
Can't You See,The Marshall Tucker Band,6YP72TaEOl8sG1TGFicJrA,The Marshall Tucker Band,59QxeZBL6k9L4oJBGSyukd,0N0q5D8KmH13mmODXJsJqS,16,361226,0.0348,0.54,1,0.125,7,0.407,-5.526,0.254,0.00693,0.706,164.022
Feel Like Makin' Love - 2015 Remaster,Straight Shooter,1LgPUiosPMevbB4NHxcNiO,Bad Company,5AEG63ajney2BoDXi0Vb84,3KPwt1LBpt1jVSHz8GXERo,70,313840,0.0301,0.746,1,0.709,7,0.543,-9.717,0.326,0.00269,0.529,85.126
I Want You to Want Me,In Color,2sXJQdHykPYcRQ7xFhwzMR,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,1JkZg3eMQTmTn93E8Yd3UL,72,191226,0.0298,0.736,1,0.15,2,0.806,-12.778,0.78,0.0134,0.462,92.726
A Horse with No Name,America,0E5IKYhiKgbYQkmfsFonbZ,America,35U9lQaRWSQISxQAB94Meo,54eZmuggBFJbV7k248bTTt,78,252239,0.0535,0.831,0,0.155,11,0.654,-17.18,0.686,0.0155,0.506,123.179
Dude (Looks Like A Lady),Permanent Vacation,3XYqOJI1YlX40kJTdzFEzp,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,6gQUbFwwdYXlKdmqRoWKJe,72,265773,0.0442,0.931,0,0.0374,4,0.537,-2.921,0.417,1.56e-05,0.978,126.343
Turn The Page - Live In Detroit/1975,'Live' Bullet,3VeswFfNYzMi5lMoX9OXeE,Bob Seger,485uL27bPomh29R4JmQehQ,657HzPo7RbwpUGhBS3SF4Q,14,301186,0.0352,0.266,1,0.6,9,0.535,-10.029,0.156,0.0,0.372,78.856
Bang a Gong (Get It On) - Remastered Version,Electric Warrior [Expanded & Remastered],6k1iylSzWOs7SgavxlJ8kt,T. Rex,3dBVyJ7JuOMt4GE9607Qin,6FsQrRpBLgsrFeAeiQqytm,63,267000,0.0732,0.907,1,0.195,2,0.729,-9.992,0.157,0.285,0.818,125.811
American Girl,Tom Petty & The Heartbreakers,6TLTd0P2CUI0Q29AQ1LyFi,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,7MRyJPksH3G2cXHN8UKYzP,75,214733,0.0334,0.777,1,0.366,2,0.55,-5.988,0.448,0.000127,0.824,114.512
All Day and All of the Night,Kinks (Deluxe Edition),3hbGLP1XTH7lNFJ3oHtswQ,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,3okPiJwW5nCLpug12sCL4p,16,142226,0.08,0.71,1,0.0613,7,0.563,-5.062,0.247,8.46e-05,0.915,136.345
Mary Jane's Last Dance,Anthology: Through The Years,7ait6chB3O3C1fMGUDJhtu,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,5eYwDBLucWfWI5KsV7oYX2,19,272266,0.14,0.516,1,0.266,10,0.402,-4.954,0.0383,1.19e-06,0.814,170.02
Gimme Shelter,Let It Bleed,0c78nsgqX6VfniSNWIxwoD,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,1dv3ePjze9tPq2pk8eWJdR,24,270773,0.0309,0.509,0,0.173,1,0.63,-8.128,0.463,0.0408,0.616,118.65
Brown Eyed Girl,Blowin' Your Mind!,7dsWupQRlFuhG8FGiQAUjC,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,3yrSvpt2l1xhsV9Em88Pul,81,183306,0.0376,0.907,1,0.407,7,0.491,-10.964,0.182,0.0,0.583,150.572
Love Her Madly,L.A. Woman,7IKUTIc9UWuVngyGPtqNHS,The Doors,22WZ7M8sxp5THdruNY3gXt,3MFFDRC4wTN9JNGtzXsZlN,68,198466,0.0316,0.966,0,0.0416,4,0.564,-7.393,0.0573,0.00485,0.587,147.462
Peace of Mind,Boston,01OahkTPRCleDjobtRk7ST,Boston,29kkCKKGXheHuoO829FxWK,3sY6z4pGcxpMwx3W026WtU,13,303586,0.0343,0.683,1,0.211,4,0.421,-6.183,0.000989,9.65e-05,0.677,127.67
Ramblin' Man,Brothers And Sisters (Deluxe Edition),4KZmerCJZ3z0sRoA4sArbm,The Allman Brothers Band,4wQ3PyMz3WwJGI5uEqHUVR,41aOyMZXFwvwRpugIlNCGF,17,288160,0.0357,0.933,1,0.235,1,0.311,-8.29,0.486,0.00128,0.832,178.873
Still The Same,Stranger In Town,3IqhO2ukdUkAs83DzamqIJ,Bob Seger,485uL27bPomh29R4JmQehQ,5uujhDA7WTFfGBkLh491KI,18,203546,0.0279,0.508,1,0.0581,0,0.71,-6.693,0.402,9.63e-05,0.763,115.579
Limelight,Moving Pictures (2011 Remaster),2xg7iIKoSqaDNpDbJnyCjY,Rush,2Hkut4rAAyrQxRdof7FVJq,0K6yUnIKNsFtfIpTgGtcHm,68,259839,0.0428,0.788,0,0.111,1,0.581,-8.485,0.00197,0.0013,0.854,131.18
Iron Man - 2014 Remaster,Paranoid (2014 Remaster),6r7LZXAVueS5DqdrvXJJK7,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,3IOQZRcEkplCXg6LofKqE9,68,355303,0.0848,0.425,1,0.0437,9,0.336,-10.875,0.00349,0.00178,0.792,155.588
Need You Tonight,Kick,7cuwWzS0oiApEt2fpKafkX,INXS,1eClJfHLoDI4rZe5HxzBFv,5eU8qMd0TpaLqTGDZJaLDs,67,180517,0.0689,0.883,0,0.0675,10,0.801,-4.985,0.0713,0.154,0.723,109.03
Born to Run,Born To Run,43YIoHKSrEw2GJsWmhZIpu,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,6hTcuIQa0sxrrByu9wTD7s,75,269920,0.0975,0.606,1,0.116,4,0.27,-4.199,0.00501,2.05e-05,0.944,146.347
Ramble On - 1990 Remaster,Led Zeppelin II,70lQYZtypdCALtFVlQAcvx,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,3MODES4TNtygekLl146Dxd,71,263333,0.0336,0.886,1,0.225,9,0.468,-11.367,0.072,0.000852,0.607,98.429
Riders on the Storm,L.A. Woman,7IKUTIc9UWuVngyGPtqNHS,The Doors,22WZ7M8sxp5THdruNY3gXt,14XWXWv5FoCbFzLksawpEe,75,434720,0.0283,0.716,0,0.11,11,0.549,-11.729,0.25,0.0138,0.722,103.885
Let It Rain,Eric Clapton (Deluxe Edition),1NfO7mb6Lv2xmdkeqsyKJt,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,0hMNAUx9fFBdYQRO5FoQvL,15,302493,0.0314,0.693,1,0.142,2,0.43,-10.267,0.0534,0.00329,0.682,122.304
Stuck In The Middle With You,Reservoir Dogs (Original Motion Picture Soundtrack),4pFfvZt1riTaIWzkHFfmsF,Stealers Wheel,7bPU7cvfoD20ixGD9Qnqki,1b7LMtXCXGc2EwOIplI35z,73,203893,0.0403,0.962,1,0.065,7,0.787,-10.437,0.0825,0.000311,0.541,124.194
"Baby, Let Me Follow You Down - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),4MTOvlFGtVby5EuSotjvVS,Bob Dylan,74ASZWbe4lXaubB36ztrGX,3MHwnlgUI6R1wSamJ60Mi2,60,223333,0.137,0.335,1,0.584,2,0.289,-8.442,0.263,0.00497,0.902,136.315
Born in the U.S.A.,Born In The U.S.A.,0PMasrHdpaoIRuHuhHp72O,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0dOg1ySSI7NkpAe89Zo0b9,76,278680,0.061,0.584,1,0.1,4,0.398,-6.042,0.000373,7.75e-05,0.952,122.093
Surfin' U.S.A. - Remastered,Surfin' USA (Remastered),6u5tGarzvESDsQiIpC4SlI,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,0wz1LjDb9ZNEYwOmDJ3Q4b,73,149373,0.036,0.965,1,0.112,3,0.55,-5.968,0.661,0.0,0.854,159.231
Ramblin' Gamblin' Man,Ramblin' Gamblin' Man,53xftA0H5gUQJS1EIF3llB,Bob Seger,485uL27bPomh29R4JmQehQ,1gZOnv0YjmFIM2oXVin9ZR,16,145310,0.0514,0.875,1,0.0569,9,0.61,-3.77,0.0207,0.0,0.864,130.577
Carry on Wayward Son,Leftoverture,7MejfRSNnrpcLZIxkeZDqR,Kansas,2hl0xAkS2AIRAu23TVMBG1,4DMKwE2E2iYDKY01C335Uw,76,323000,0.0319,0.793,1,0.446,7,0.483,-5.735,0.00316,8.86e-05,0.786,126.748
Cum on Feel the Noize,Quiet Riot - Greatest Hits,1JSjQhsnC2xElFjTVG3Qhy,Quiet Riot,1dLWg6m8RRhizsdqJbhyj3,6FBmHx1FuaSnTnnnaThgbF,72,287400,0.115,0.632,0,0.0612,11,0.441,-4.627,0.000183,0.00328,0.908,145.439
Gimme Three Steps,(Pronounced 'Leh-'Nérd 'Skin-'Nérd) [Expanded Edition],57GMEh9tkmc1TGs4rcdVhN,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,0vSiz90JRxvYsbCTx84oVM,15,270293,0.0578,0.917,1,0.126,9,0.644,-8.092,0.296,0.00115,0.823,133.39
Sharp Dressed Man - 2008 Remaster,Eliminator,5LMGAYhn2ywaxGZdtmXGpw,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,1UBQ5GK8JaQjm5VbkBZY66,74,258026,0.0276,0.446,1,0.0871,5,0.601,-5.263,0.000359,0.00124,0.859,125.145
Desire,Rattle And Hum,7hIoJcH4ObWasDFq78u1x9,U2,51Blml2LZPmy7TTiAg47vQ,4D01oA1mGouaAT7fubvKRT,67,179360,0.0482,0.626,1,0.112,8,0.49,-9.481,0.000212,0.00406,0.827,108.577
Walk This Way,Aerosmith's Greatest Hits,3VNTh6evo3MyUsStAiatcY,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,2vX5WL7s6UdeQyweZEx7PP,67,211026,0.0471,0.869,1,0.0522,5,0.629,-10.761,0.0249,9.45e-06,0.785,108.531
The Joker,The Joker,6jIR8ITF5YSa3i9ILvA9E1,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,371VkfwKiXJxgH5ZPoQNHD,20,264503,0.0396,0.796,1,0.206,5,0.596,-9.616,0.365,5.3e-06,0.448,83.293
Sweet Emotion,Toys In The Attic,36IxIOGEBAXVozDSiVs09B,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,24NwBd5vZ2CK8VOQVnqdxr,75,274133,0.0378,0.491,1,0.104,9,0.38,-10.961,0.00298,0.0294,0.76,99.437
The Boys Are Back In Town,Jailbreak (Deluxe Edition),6Cf545T4jkaiyvMnTRPOB2,Thin Lizzy,6biWAmrHyiMkX49LkycGqQ,43DeSV93pJPT4lCZaWZ6b1,76,266720,0.0461,0.768,1,0.205,8,0.445,-9.803,0.234,0.000252,0.706,80.823
D'yer Mak'er - Remastered,Houses Of The Holy (Deluxe Edition),7gS8ozSkvPW3VBPLnXOZ7S,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,4ItljeeAXtHsnsnnQojaO2,66,262748,0.0784,0.556,0,0.0754,9,0.525,-8.56,0.262,2.9e-05,0.929,163.503
La Grange - 2005 Remaster,Tres Hombres (Expanded 2006 Remaster),0Em8m9kRctyH9S3MTXAHvY,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,70YvYr2hGlS01bKRIho1HM,75,230480,0.224,0.606,0,0.196,4,0.545,-9.937,0.00249,0.0304,0.64,80.544
Runnin' Down A Dream,Anthology: Through The Years,7ait6chB3O3C1fMGUDJhtu,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,75wP08AtMfGfjk0nPdvVw3,19,264333,0.0462,0.68,1,0.494,9,0.467,-6.043,0.00072,0.426,0.955,169.776
Don't Stop - 2004 Remaster,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,3CPeWqqaHR0hmyfsWhMJQs,69,193346,0.035,0.828,1,0.0371,9,0.672,-7.781,0.0373,9.38e-06,0.72,118.731
Go Your Own Way,Rumours,63k57x0qOkUWEMR0dkMivh,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0FeCO85RKW8fDRytwXof2x,28,218400,0.0315,0.823,1,0.102,5,0.597,-12.062,0.0219,0.00106,0.812,135.68
My Generation - Mono Version,The Who Sings My Generation (U.S. Version),4upv5ZjkKMIUBjFNthFQih,The Who,67ea9eGLXYMsO2eYQRui3w,45s88Xopo6KvHc0PQ05aGg,59,198866,0.069,0.716,0,0.292,0,0.299,-7.93,0.14,0.0,0.787,94.798
My Sharona,Get The Knack,6H0wsYDvFlATzXHn0IqVpi,The Knack,0Nn9YwJzcaeuU1jJL06e3r,1HOMkjp0nHMaTnfAkslCQj,75,295400,0.0363,0.897,1,0.0318,0,0.586,-9.558,0.0589,0.00125,0.7,147.245
Beast Of Burden - Remastered,Some Girls,54sqbAXxR1jFfyXb1WvrHK,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0832Tptls5YicHPGgw7ssP,20,265173,0.0316,0.864,0,0.0389,1,0.786,-3.875,0.413,0.000494,0.87,100.66
Rock’N Me - Alternate Version 1,Rock'N Me (Alternate Version 1),7H8ucrU8Azybq4d060bc3e,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,4d8CxkF9zNGiHWd7lUqyOo,18,192160,0.0362,0.961,1,0.224,4,0.529,-4.992,0.0579,0.0,0.854,129.381
Smells Like Teen Spirit,Nevermind (Remastered),2guirTSEqLizK7j9i1MTTZ,Nirvana,6olE6TJLqED3rqDCT0FyPh,5ghIJDpPoe3CfHMGu71E6T,76,301920,0.0658,0.728,1,0.105,1,0.516,-4.525,2.86e-05,0.000101,0.906,116.775
Break on Through (To the Other Side),The Doors,1jWmEhn3ggaL6isoyLfwBn,The Doors,22WZ7M8sxp5THdruNY3gXt,6ToM0uwxtPKo9CMpbPGYvM,73,145866,0.0472,0.789,1,0.17,9,0.421,-9.584,0.2,0.0,0.751,89.839
Sunshine Of Your Love,Disraeli Gears (Deluxe Edition),0w6X3DvUlwvxIx2cSJ2L7E,Cream,74oJ4qxwOZvX6oSsu1DGnw,5y4761pjcksXs1hNsCmc4n,18,250400,0.0366,0.736,1,0.124,2,0.691,-8.089,0.389,3.29e-05,0.592,115.152
Long Cool Woman (In a Black Dress) - 1999 Remaster,Distant Light [1999 - Remaster] (1999 Remastered Version),6b5osVLAcVTBvnqwDaPV4w,The Hollies,6waa8mKu91GjzD4NlONlNJ,5UwbnHhjnbinJH8TefuQfN,65,199200,0.062,0.815,1,0.355,9,0.757,-9.326,0.411,0.00221,0.868,138.923
Knockin' On Heaven's Door - Remastered,Pat Garrett & Billy The Kid [Soundtrack From The Motion Picture) (Remastered],2Pj2kZM5XpyIeyFBTAVulL,Bob Dylan,74ASZWbe4lXaubB36ztrGX,6HSXNV0b4M4cLJ7ljgVVeh,75,149880,0.0299,0.229,1,0.11,7,0.513,-13.061,0.251,0.177,0.396,140.208
All Right Now,Fire And Water (Deluxe Edition),1hgW1wQNsca8iXUEmTFAUY,Free,2e53aHBQdCMKWqHDuyJsjC,7IhkWF9zpiYKlU7CxHxYT9,24,332906,0.0867,0.743,1,0.318,2,0.766,-13.079,0.25,0.000704,0.446,119.774
Won't Get Fooled Again - Original Album Version,Who's Next (Deluxe Edition),5tqJNAjU163MfKLIP6DtYu,The Who,67ea9eGLXYMsO2eYQRui3w,7iLGljK0LNpGamQQEOuCRC,16,511400,0.0566,0.225,1,0.0807,2,0.686,-6.231,0.301,0.27,0.92,135.027
"Like a Rolling Stone - Live at Royal Albert Hall, London, UK - May 26, 1966",The Real Royal Albert Hall 1966 Concert (Live),4MTOvlFGtVby5EuSotjvVS,Bob Dylan,74ASZWbe4lXaubB36ztrGX,5ZgZhzQGCqVwPydT4CkH0W,62,505240,0.092,0.499,1,0.682,0,0.162,-7.18,0.256,3.37e-05,0.867,174.851
Welcome To The Jungle,Greatest Hits,4a92B7gXZWKJopxs6gWgqb,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,0eFvoRSTTaR2q8bSWVjwfp,16,271866,0.112,0.327,0,0.313,10,0.456,-4.869,0.0301,0.499,0.978,123.411
Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,76mvVgXOde87B9aOzLXCOI,AC/DC,711MCceyCBcFnzjGY4Q7Un,2d4e45fmUnguxh6yqC7gNT,74,231933,0.17,0.507,0,0.135,11,0.668,-4.881,0.214,0.00229,0.906,135.653
Brown Sugar,Sticky Fingers (Deluxe),1WDA6r4advRJalp0gJCoXv,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,5EcvzboYmDIfXo9gPplsSB,17,228666,0.0363,0.965,1,0.0524,0,0.638,-3.605,0.228,0.000295,0.931,128.662
Immigrant Song - Remaster,Led Zeppelin III (Remastered),6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,78lgmZwycJ3nzsdgmPPGNx,79,146250,0.0554,0.619,1,0.349,11,0.564,-10.068,0.013,0.169,0.932,112.937
Listen to the Music,Toulouse Street,2x1Yi30lsWJUoBj1kmovnm,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,7Ar4G7Ci11gpt6sfH9Cgz5,77,227266,0.0335,0.913,0,0.0721,1,0.645,-13.18,0.221,3.53e-06,0.598,105.929
Wild Horses,Sticky Fingers (Remastered),29m6DinzdaD0OPqWKGyMdz,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,52dm9op3rbfAkc1LGXgipW,73,341773,0.0255,0.153,1,0.0805,7,0.371,-6.452,0.669,0.00453,0.404,74.386
Life in the Fast Lane - 2013 Remaster,Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,Eagles,0ECwFtbIWEVNwjlrfc6xoL,6gXrEUzibufX9xYPk3HD5p,74,286219,0.069,0.883,1,0.0523,9,0.667,-7.246,0.0966,6.94e-05,0.755,109.535
Light My Fire,The Doors,1jWmEhn3ggaL6isoyLfwBn,The Doors,22WZ7M8sxp5THdruNY3gXt,5uvosCdMlFdTXhoazkTI5R,73,429760,0.0324,0.44,0,0.0905,3,0.413,-5.787,0.369,2.16e-05,0.725,124.618
Rebel Rebel - 1999 Remaster,Diamond Dogs (30th Anniversary),6JxxRxzjsOTtKVie29FTt2,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,66lOpKgTyFjOrac4S1s94g,25,269360,0.0435,0.624,1,0.248,9,0.676,-7.96,0.00101,8.65e-06,0.92,126.341
Kashmir - 2012 Remaster,Physical Graffiti (Deluxe Edition),26tH0kjUhkxBEd3ipGkx3Y,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,6Vjk8MNXpQpi0F4BefdTyq,64,517125,0.0497,0.594,1,0.0512,2,0.483,-8.538,0.452,0.000414,0.615,80.576
Nothing Else Matters,Metallica,6QdCohkHKNTVoaSx1ZzitH,Metallica,2ye2Wgw4gimLv2eAKyk1NB,10igKaIKsSB6ZnWxPxPvKO,71,388733,0.0265,0.17,0,0.0753,4,0.558,-11.258,0.0505,5.02e-06,0.364,142.171
Free Bird,(Pronounced 'Leh-'Nérd 'Skin-'Nérd) [Expanded Edition],57GMEh9tkmc1TGs4rcdVhN,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,4JNi40t7xR5bO3PWxRkiPN,19,558933,0.0511,0.438,1,0.0624,7,0.279,-7.838,0.0119,0.076,0.852,117.418
Who Are You,Who Are You (Remastered),6LRJF97hgXHj8uMLHyCDbh,The Who,67ea9eGLXYMsO2eYQRui3w,3x2bXiU0o4WbsPkawXlfDA,19,378706,0.0511,0.489,1,0.106,9,0.651,-11.405,0.265,0.00313,0.661,156.371
Behind Blue Eyes - Original Album Version,Greatest Hits,1jkd5zta1g1eFz6zuzupyW,The Who,67ea9eGLXYMsO2eYQRui3w,6Qg7cgN1oZ5mG5nZe9UG0X,18,223333,0.0318,0.285,1,0.262,7,0.399,-10.637,0.229,0.00122,0.518,127.084
Pinball Wizard,Tommy (Remastered 2013 Super Deluxe Edition),5V71sHQYacjPbHlLsLmk7i,The Who,67ea9eGLXYMsO2eYQRui3w,1zGk1kgAxCpg6PHjGuLe4J,19,180943,0.0356,0.468,1,0.256,2,0.543,-8.89,0.0192,0.0,0.715,124.011
You Really Got Me,Kinks (Super Deluxe Edition),3hXXoaAA09avxBSSxtPIaL,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,1oG2vWELiGjIqxwqGcyqwF,18,133933,0.102,0.961,1,0.1,8,0.567,-3.822,0.0995,6.07e-05,0.959,137.377
Good Times Bad Times - 1993 Remaster,Led Zeppelin,3ycjBixZf7S3WpC5WZhhUK,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,0QwZfbw26QeUoIy82Z2jYp,72,166266,0.0949,0.753,1,0.0818,9,0.476,-9.192,0.0382,7.61e-05,0.717,93.584
American Pie,American Pie,10jsW2NYd9blCrDITMh2zS,Don McLean,1gRNBaI4yn6wCCTvRhGWh8,1fDsrQ23eTAVFElUMaf38X,75,516893,0.06,0.491,0,0.0842,4,0.531,-11.709,0.699,0.0,0.481,138.45
Cocaine,Slowhand 35th Anniversary,0GBrlPh90D25SQ6EJu4VtT,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,2udGjDmpK1dH9VGyw7nrei,72,221640,0.0278,0.676,1,0.317,9,0.699,-12.526,0.0607,0.0337,0.502,105.266
More Than a Feeling,Boston,01OahkTPRCleDjobtRk7ST,Boston,29kkCKKGXheHuoO829FxWK,32kgOw8wejH7zUhtXCM8DH,21,285133,0.0299,0.288,1,0.0504,7,0.377,-8.039,0.000894,0.00217,0.682,108.736
Down On The Corner,Willy And The Poor Boys (40th Anniversary Edition),4ePaYyKlg5pmQFkLu7TwV7,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,4YMLW13PuuO7o3jkIWlKAs,22,166280,0.0837,0.856,1,0.0736,0,0.831,-9.288,0.594,0.00389,0.544,108.177
Free Fallin',Full Moon Fever,5d71Imt5CIb7LpQwDMQ093,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,5tVA6TkbaAH9QMITTQRrNv,78,256000,0.0252,0.623,1,0.0622,5,0.63,-13.243,0.219,0.0,0.449,84.378
Give A Little Bit,Even In The Quietest Moments,4X87hQ57jTYQTcYTaJWK5w,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,6XUHsYE38CEbYunT983O9G,76,248173,0.0452,0.471,1,0.263,2,0.531,-5.358,0.0694,0.0096,0.818,90.767
Touch Me,The Soft Parade,75bLu4Ung5QbMdJYxx7wTI,The Doors,22WZ7M8sxp5THdruNY3gXt,4BVE5tIIpYabZcYCbephNW,68,190253,0.0732,0.769,1,0.117,1,0.425,-4.801,0.405,0.0128,0.903,108.748
One,Achtung Baby (Deluxe Edition),0ta5VdkJcpdVnNrn7g4cZe,U2,51Blml2LZPmy7TTiAg47vQ,3G69vJMWsX6ZohTykad2AU,78,276186,0.0369,0.325,1,0.155,0,0.392,-8.793,0.245,0.00104,0.534,181.305
Come As You Are,Nevermind (Remastered),2guirTSEqLizK7j9i1MTTZ,Nirvana,6olE6TJLqED3rqDCT0FyPh,4P5KoWXOxwuobLmHXLMobV,74,218920,0.0401,0.541,0,0.0855,4,0.505,-5.721,0.000182,0.000948,0.825,119.987
