name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Ignite,4nE6U9hMBJoESQgFAdhEtI,13,232666,Ignite,1N6EGgINVna1RAZu7082Wg,Napoleon,6dW5JxMjhrkIjiQQjGfHEF,0.0951,0.255,0,0.271,4,0.621,-3.155,0.00738,2.06e-05,0.993,105.021
On a Bamboo Sleeping Mat,0OBWwUNK0zaf36w6GGOCu2,31,231186,On a Bamboo Sleeping Mat,0lFH8UJuEo01GjNsIRSgQS,Big Spring,5mGGqrCotZt5NvTxb6nsma,0.0584,0.324,1,0.0917,11,0.314,-4.81,1.03e-05,0.219,0.91,147.007
It Must Really Suck To Be Four Year Strong Right Now,1WxU2gzm360coppgmRQ6ua,40,196146,Enemy Of The World (Special Edition),0gjHvmSpyBfFZDkIELtpzK,Four Year Strong,0qqxspZOkbN00bu6DaRIrn,0.232,0.391,1,0.369,2,0.261,-3.703,0.000174,1.06e-05,0.982,168.302
Hatef--k,3hNfsR5FLiX6NzyqZVncQi,49,175200,Stir The Blood,0AzhNP4RhmPRsR6b9tlXFm,The Bravery,2bcrMsFlF632EQ6VZERWFu,0.0807,0.521,0,0.402,11,0.441,-3.706,0.00832,2.35e-06,0.939,112.005
Gosto de Guarda Chuva,18itIODnoAud4ynm101lw4,23,283050,Medulla,5GZr9ZxWiKNjrhJ1rzZBwK,Medulla,7CVOAoQbR9WM67A4ppOLAN,0.0568,0.185,1,0.109,10,0.522,-7.196,0.143,0.0132,0.709,135.883
"No Lo Tomes a Mal (No Me Toques, Ando Chido)",73bbDAv6vtPqCKb1y5liwb,41,211259,"No Lo Tomes a Mal (No Me Toques, Ando Chido)",2hh0WcXnXn8Fp3rIRFh0I4,Chingadazo de Kung Fu,6xT6c42KpjrOlEhZK12rBL,0.0469,0.627,0,0.402,1,0.4,-10.197,0.014,0.0,0.876,187.904
Quem Matou o Bozo?,4lT8oTAmjlG1vTDTk0Uoni,32,99853,Quem Matou o Bozo?,1dvqPR7sCtMWhYHRMcq6fu,Cueio Limão,1N8HixtL9LGuyvsVNEwfxN,0.0914,0.628,1,0.106,9,0.229,-5.224,0.000115,1.73e-06,0.877,152.632
Dogtown Style,5qjw2YdK35bsYhw8XzBKOx,28,201666,Hiperativo,4r2Ilq5eSSqRc2vCuIKhqf,Strike,3Aa7VtaDW1lJWX7NBGask8,0.0676,0.803,1,0.365,1,0.519,-1.686,0.0309,0.0,0.977,166.129
From a Cage,3YWgircLAgfwHLDwZTAEAV,51,257832,From a Cage,3fNOcLEW3faiLPmboQ3NM3,Envoi,2Q3IDyXwjOClGoJKKmlaa1,0.103,0.205,1,0.506,6,0.301,-4.806,7.65e-05,0.000988,0.901,172.885
Homebound,25xvqHuTrSHXsl3dRceKeN,21,189500,Homebound,2x677RGRYpPP9Vx3wBdZnZ,Set The Score,56UICfz3i6GNoELPRJMfcO,0.132,0.363,1,0.0888,5,0.538,-2.603,0.000178,0.0,0.983,100.017
The Party,28ZWut9eQvvcrPL80fNDwH,0,195364,Club Dragon,4d7XJhGSpdSHJ8APJxkFvl,Hightower,5tmGmnBnIcenxgOLLWquHo,0.0735,0.614,1,0.0348,2,0.643,-5.139,0.00024,0.00185,0.841,130.004
Traccion a Sangre,56GJxhcvwYasH2PBCSar6X,35,210720,Frente a Frente,74PswBk9YlDSXYuyg9J82f,Carajo,5tDdTDGy0l8rHkeLaaEyyN,0.169,0.253,0,0.0766,7,0.42,-4.773,0.00231,0.0,0.914,171.975
Bent but Not Broken,4bTGlWwlZfpqT1MK4SHizy,0,150546,Protection,3a4lEembOySQkSVaij1gxk,Face To Face,4l9ufn9GC6LLYXvIanDlLd,0.062,0.721,0,0.195,6,0.508,-5.253,0.000288,0.00123,0.967,139.475
Nobody,0M4mRCNZAGblCl8XShBV3X,49,185879,Disobedient,7gGRFX81FBp27h9tKh52mj,Stick To Your Guns,2sqrupqcoipb7UzVKApEnJ,0.137,0.165,1,0.343,10,0.391,-5.841,2.79e-05,0.000561,0.967,171.012
Cresci,6ODtLkJVuhn9Zji4bAimed,31,437666,Liberta,59FVwDBOvfYUvKMKe2hYo0,Rancore,3KR4M3bAqWbADfTTDdfMDM,0.0459,0.326,0,0.102,6,0.22,-5.533,0.0899,0.000437,0.746,160.119
Lay on Others,2TEBVdMOqG2lyBp5FXwqRy,16,262350,No Tomorrow,7BKYXHxsNZk7o4kboVNu5t,Statues On Fire,73eVrFwnpMHflo1pEf0ure,0.268,0.197,1,0.0857,8,0.187,-4.29,5.3e-06,0.0087,0.99,199.432
Ilha,3jWYifQ3TVzrnuMCiH13sW,24,184301,Ilha,6tPe5rQ9DxDU7xNecyP48V,Dona Cislene,5y1NGDU4pRq4WRT3ZGP1tz,0.147,0.719,1,0.363,0,0.494,-3.923,0.0346,0.0,0.986,165.778
Learned to Cope,6zuTqJEaLMj9Lcb0NgSnWs,14,213626,A Collection of Thoughts,0bks42WHkgu1vZwjsE0uTM,Desires,1kFXOZo4Tahoei7Xxx0gN1,0.2,0.347,1,0.115,0,0.574,-5.756,0.042,4.41e-06,0.869,149.901
Happier,2dpaYNEQHiRxtZbfNsse99,91,214289,Happier,78EicdHZr5XBWD7llEZ1Jh,Marshmello,64KEffDW9EtZ1y2vBYgq8T,0.0452,0.671,1,0.167,5,0.687,-2.749,0.191,0.0,0.792,100.015
The Stranger in Our Pictures,1cdTSrY54q0ibZiQM33eCa,27,241280,The Stranger in Our Pictures,2ykwJoRjQA2KHxVJoFc3BU,Hail The Sun,0XblvrTo6mnHOxWIP1t5T6,0.0409,0.342,0,0.172,9,0.415,-5.717,0.00045,1.41e-05,0.763,163.878
All I Am,7xH5YeDA6NIgcTAmarz3fw,41,435493,Rainier Fog,4AAPRl8BKlsIVC5aeedlBv,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,0.0293,0.251,0,0.0996,1,0.478,-5.569,0.000275,0.00671,0.742,105.001
Time After Time (Tobtok Remix),4rOnTnV09Rx0L2l8RDMbK0,31,211000,Time After Time (Tobtok Remix),6bD6wqC9FW7Woqy7LJN0wx,Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,0.0527,0.211,1,0.17,8,0.643,-6.846,0.228,2.11e-06,0.722,120.071
Blood Bank,5eDwyqYFjv8Kj82RVrRxG6,40,308832,Thanks for Everything,7sYzJ6MiLk7SZAIVfJukbE,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS,0.0553,0.187,0,0.0971,4,0.417,-8.951,0.0899,0.0274,0.611,111.906
The Gifthorse,1SI5hAgKCnv7d9ubmkWEzj,51,202186,Misery,5AtTKLErRJPLZAOfPabe7m,The Amity Affliction,6kNKUYGn6VNGsRoXmyoDPK,0.0276,0.251,0,0.131,11,0.573,-8.681,0.113,1.92e-06,0.44,100.021
End Of The World,0GT5NhC3ngLWjZy56IuYrE,28,244586,Parallel Universe,7eguWKpAdV5hEBrFinKw5F,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.0567,0.77,0,0.177,11,0.823,-5.064,0.0209,0.0,0.665,109.992
Black Hole,4plE7Th3NkpSqwMXQAKfl4,16,215120,Black Hole,0gyTYcZAksBbI0a5deGYUl,Puppy,1k7YEgitylDPEwY0oLo8lH,0.049,0.446,1,0.0696,7,0.532,-3.784,0.000634,4.31e-06,0.872,97.001
Como Soy,6l2UmWFHtPqgWq0hnqlfJT,59,312232,Como Soy,6aDcL8v3iXacgkHL7DGu0G,Pacho El Antifeka,03Enzet8KLMkjdeQnbqbmn,0.0568,0.389,0,0.106,9,0.819,-6.826,0.0736,0.0,0.753,113.974
CONSTANT Pt. 1 & 2,6gUiO2Y1SUrmCQikjiAQpV,0,303435,CONSTANT Pt. 1 & 2,6SUK04s1gb8evykG4iS6jy,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.421,0.445,0,0.0877,10,0.609,-9.208,0.0912,0.0,0.496,115.106
Drop Dead,1tUcwqSoPi1b9xDxietEjy,44,213144,Night Terrors,4hAHQH6gtwj1eEN49xhpe5,Driveways,4OuSiJSnuRsK0dTM0dtm1R,0.0482,0.58,0,0.375,6,0.573,-7.644,2.37e-05,0.000519,0.876,124.023
Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,78,269554,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.064,0.46,1,0.543,0,0.749,-5.063,0.0193,0.0,0.794,135.959
Pale Blue Ribbon,1hVFQ3rYMHbj7ciS0ZuXmE,37,120240,Is This Thing Cursed?,1qmUB0PQQDdu00WMpro2YC,Alkaline Trio,1aEYCT7t18aM3VvM6y8oVR,0.102,0.369,1,0.208,9,0.476,-2.956,0.00204,0.0,0.972,111.977
"Outshined - Live Session from Sphere Studios, Los Angeles, CA, 2017",1my0BCKzAuYbqv8ctGMnOm,35,315866,Hydrograd (Deluxe Edition),5ZIDCr7j6480uxOyYuydny,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,0.0719,0.367,1,0.269,6,0.205,-3.701,0.00069,2.24e-05,0.969,187.932
Voa,3hdrevfo0p1AQ6zB7k9YGQ,34,217885,Voa,3trSIaXtSyCOpvTaSN68kN,Gloria,7IvxX9RKB0Tal8lE7LZxXN,0.0973,0.335,1,0.202,7,0.354,-3.123,0.00343,0.0,0.968,175.014
The Dark Side,4PrlkCGa3bBmU7QIboyxII,9,227213,The Dark Side / Something Human / Thought Contagion / Dig Down,6OX3blc5vb3huGk2PTM0Kk,Muse,12Chz98pHFMPJEknJQMWvI,0.043,0.385,1,0.248,2,0.483,-3.738,0.000915,8.62e-06,0.927,99.981
More Of You,5mdBAkjyr5AuFFbRXQ1M2X,50,234080,Expectations,7GyhQBODfoEXl9seWK1wzt,MAGIC!,0DxeaLnv6SyYk2DOqkLO8c,0.0263,0.236,1,0.105,0,0.489,-6.033,0.738,0.0,0.357,81.937
Manipulation,0AkKAsQkJlP6gn3qOp6qjU,0,202507,Manipulation,2s6oIQrlZjsAYLvK3OBQu2,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.106,0.53,1,0.597,2,0.56,-3.441,0.000151,6.32e-05,0.966,108.979
Rockin' With The Best,09hUzDWqfg1q0OX9NILjMY,30,162866,Rockin' With The Best,4LRvzC0l5V1M126CXgvsfG,P.O.D.,6KO6G41BBLTDNYOLefWTMU,0.0723,0.15,1,0.122,1,0.367,-5.822,0.000851,4.56e-05,0.647,87.353
Maremotos,18FL1RG0AdIfqNCRPMfWCC,1,209778,Maremotos,1RVKmkRGVP9liGOTcaSdEw,Supercombo,73HkjgziMO6I83vFOS8mo1,0.0404,0.714,1,0.376,9,0.504,-11.558,0.0022,2.36e-05,0.59,164.977
"Eye of the Beholder - Live At Hammersmith Odeon, London, England / October 10th, 1988",27NJF6K7a9efjHBZaCHJIP,29,364981,"Eye Of The Beholder (Live At Hammersmith Odeon, London, England / October 10th, 1988)",7mrt5eSBsg6J8v7Avn2n6x,Metallica,2ye2Wgw4gimLv2eAKyk1NB,0.0483,0.318,0,0.773,4,0.392,-9.324,0.01,0.0927,0.834,127.417
Young & Dumb,6qjto7LGqnbcRkSuEI1sr6,52,273426,Cigarettes After Sex,5bP82ZIls6rzhpf5Qu6AzC,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,0.0287,0.234,1,0.104,0,0.388,-8.87,0.512,0.635,0.53,96.56
A Luz,25tn0GJ1XUxw86gOoOfheA,28,183125,A Luz,2PEAasCd9Q57Shn7wZYGOx,Gloria,7IvxX9RKB0Tal8lE7LZxXN,0.063,0.171,0,0.103,11,0.625,-1.94,0.000287,7.23e-05,0.974,120.099
Minha Paz,0OZqJIjspmfNvsbmwoBbs7,40,249440,Gloria,7czSPeqnlYBszPJFxiRO86,Gloria,7IvxX9RKB0Tal8lE7LZxXN,0.118,0.322,0,0.0944,1,0.588,-1.742,0.125,0.0,0.946,130.025
Réquiem,11rFcVpCnhflTpQYcGIWB2,26,255185,A Sombra do Presente,4E0rZZZQSn517Eq4TnS4qN,Aurora Rules,62OihV3Ra39e3uJGVpbqLT,0.0822,0.155,0,0.235,4,0.317,-6.725,8.05e-05,3.08e-06,0.871,196.863
Como Se Comportar,0cuSzTEiqWfRwuIMy2g1A1,25,191240,Como Se Comportar,1ks9ebD1FQugbsycCyXwne,Moptop,5aVY2EA0WxA3STJaBgG8ua,0.0573,0.708,1,0.645,4,0.477,-4.25,0.0012,0.00233,0.946,179.904
Hempadura,62LeIJa2w7YeSzfdyosk2k,27,171026,Todo Mundo Doido,4pEuPhTv4VEqYGidrsmIYc,O Surto,6SXLkJrpyA2cxh2B1Xq3b7,0.151,0.558,0,0.302,5,0.618,-2.376,0.0837,0.0,0.955,94.808
Então Vai Lá & Fica Com Ele,2V56E7QYRZfpfXPlY4q62E,31,130413,Então Vai Lá & Fica Com Ele,4GpzhTMdCbJSECqPLiQj2P,Eu Sou o Gabe,1VCdDCwUx7F9jhZeAShaB9,0.0365,0.844,1,0.0998,9,0.573,-6.524,0.323,0.0,0.695,63.119
Gypsy Caravan,2Eagf3OulT9tlzlJozFyTD,42,214466,Victorious,2dwb86bhTK0Nr9ClfXQbZA,Wolfmother,3yEnArbNHyTCwMRvD9SBy4,0.0953,0.508,1,0.301,10,0.284,-3.075,0.000187,0.000545,0.947,171.9
Quero Ser Punk Com Você,1wM8djAFmeoTlm5ykVTBXR,25,119719,Gritando HC,50DuSPHI7RgFz5i5BSs4wc,Gritando HC,19XpD8usAYOdO3hwmQ06i4,0.314,0.35,0,0.0448,11,0.153,-3.92,0.000349,0.0,0.975,173.532
Love Spills,6PgYxALBTd2JmgsU8neAUz,32,211106,Delicious Rock Noise,40oVGFomjqPGwUzPRkxnqG,Radkey,1egsOeSvcQyacni1rL6c4C,0.266,0.24,1,0.344,2,0.46,-4.59,9.11e-05,0.24,0.953,138.919
Anywhere But Here,2jPYuI2SRCueYfdrMntkCq,22,189786,Back To Oblivion,7yspkJ99ueJylCjxHGEH77,Finch,528t5c0zyuG9beehtth4Za,0.0944,0.238,1,0.249,1,0.425,-3.619,0.0045,0.774,0.977,163.112
Vampiro da Rua Xv,1in64PDQDafJlcQlHMrpWe,30,185268,Iii,3XZMipSwL561QdT16xAkI4,Maglore,24me6m3bV7l2rnUwaXV0Tj,0.0288,0.598,1,0.117,7,0.585,-5.467,0.0127,1.31e-06,0.655,97.04
Serious,0gGiULh2xqluB1RpI7glmX,30,127506,Scars on Broadway,4weq7tfRbg10s57nFhd6wf,Daron Malakian and Scars On Broadway,5vbtZfRJjn2QLhPhtYpiqi,0.0551,0.774,1,0.161,9,0.289,-3.052,0.00505,0.0,0.982,180.212
Sense & Sensibility,0UaOzDAzZPiPfXP2AbIrpf,46,157386,True Brew,2PmQebTlWcuRxWnbiXxtno,Millencolin,74xFFXkvOq9dPDigOWTHiX,0.1,0.286,1,0.178,0,0.459,-3.609,3.65e-05,0.0,0.989,137.533
Bastard Sons of Rock 'n' Roll,2iWe1AaaFkqhsKcFuSz4FC,21,282000,Bastard Sons of Rock 'n' Roll,7eGPe2IHin7hbwCBDUBdKL,Overfuzz,62ZB2Gxb9mfKRADwfQENvT,0.0447,0.387,0,0.379,2,0.292,-5.023,0.000595,0.000736,0.88,108.271
Damnaged,3SAxQFXxMBroYcpic4BfXN,33,198659,Hold On Pain Ends,2rGbn1jd8uBYUTCY9yeM6M,The Color Morale,3QHJftSfNb6KIerLVsx7zn,0.261,0.319,0,0.054,3,0.487,-4.644,3.87e-05,0.092,0.967,135.007
Just Tonight,3Vv1jXAgQxXRqihuP9HCcR,0,206373,Futures,4h0tjU6OtEblavBHGOnZFY,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,0.0852,0.709,0,0.148,8,0.389,-3.467,0.000134,6.28e-05,0.958,172.958
We All,4SqEunIOFoi93ZlEuY3Cjm,0,280317,Ego Kill Talent,2KISYTzf356Uek2RYgnTvc,Ego Kill Talent,2FkHoIxJdhomebqlsXKZ3i,0.229,0.202,1,0.282,9,0.251,-6.983,0.000817,1.67e-05,0.929,191.875
Limbo,5RHRn9YSSFW0BNODZkFHrS,11,197096,Limbo,7hzdF53ey4RWT5WbsjNnw0,Deceptic,71waPeZf36tWy5Ha4PLupX,0.112,0.441,1,0.0472,0,0.252,-6.566,0.000378,7.17e-06,0.96,134.961
Amnesiatic,6yHTiQtGpm5X50vboofosy,17,93517,Amnesiatic,5OT9C99LEvRa857HZ0BLEh,Odd Robot,0E4HXp9Vf38flQ7tm6NuLJ,0.141,0.56,1,0.0937,9,0.409,-2.714,0.000395,0.0,0.968,168.059
Dream Sequence,0PdMeFczpVSik00axjdcHp,0,288629,Dream Sequence,7LayJYd1tROz2Crxe7tL7v,Circles,64j43wsW2L0NunoKT5wbKd,0.0608,0.461,0,0.395,3,0.301,-7.578,0.000322,0.000563,0.875,162.937
No Quiero Ser Normal,1ZloiYHsmQQv63UYZ8InSd,46,218853,Grandes Exitos / Greatest Hits,62yZMjQwC7K96GO19PYli7,El Cuarteto De Nos,13JJKrUewC1CJYmIDXQNoH,0.0379,0.767,0,0.108,1,0.44,-7.242,0.0103,2.21e-06,0.66,205.896
Joke,0o0AIzxlTgEkbMOCAWlZqJ,30,227411,Thanks for Everything,7sYzJ6MiLk7SZAIVfJukbE,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS,0.0518,0.431,1,0.0869,0,0.509,-5.808,0.0135,0.0145,0.727,152.102
Bleeding Love,2kaZ4JOxj4WKnPXwGuDUtA,0,210186,"Cover Sessions, Vol. 5",0MeoYU4SiPlyVmlOAsKkug,Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,0.0333,0.388,1,0.0984,0,0.737,-7.177,0.827,0.0,0.297,107.105
Rainier Fog,16muBPcWmkHSl1uM4tE8WL,49,301706,Rainier Fog,4AAPRl8BKlsIVC5aeedlBv,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,0.0342,0.627,1,0.128,8,0.539,-5.741,0.00011,0.613,0.909,115.977
No Brainer,1H7cRMW14acQzdGtrJ4COZ,30,267326,No Brainer,2FH91xiFUcqcy1YZ4eZRaS,The Animal In Me,6hyAYqBdxyramm4W9TB7R0,0.0349,0.643,1,0.583,7,0.512,-4.966,5.26e-05,0.000113,0.948,101.007
You Never Know,5twRqeaipNb38SnbtFS5gA,1,183437,You Never Know,03OaQ8MLkAfNCFeZgDT0tz,Beartooth,6vwjIs0tbIiseJMR3pqwiL,0.0771,0.566,0,0.457,6,0.467,-4.202,0.000541,0.000916,0.944,155.033
My Hero,71DS6yvxWXeNMfV8TLV58W,30,223000,My Hero,16TK9KvCxberklQnkJFdXx,Shreddy Krueger,25HmOYd23qvZqyu309sQX0,0.119,0.303,1,0.0983,4,0.294,-3.556,3.02e-05,0.00203,0.95,163.826
Say Amen (Saturday Night) - Sweater Beats Remix,0mhHHf2dn1mVXACRpmN6Zb,45,188571,Say Amen (Saturday Night) [Sweater Beats Remix],51wG8DhZTKoP2p1Pjjlv0N,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0.041,0.519,0,0.0406,6,0.549,-5.798,0.00291,0.0016,0.713,167.961
Dance Macabre - Carpenter Brut Remix,4WbB8k3uV9RZ6SlZANJdUI,42,217333,Dance Macabre (Carpenter Brut Remix),0SktwXXjIhxH3tXcfh78ZM,Ghost,1Qp56T7n950O3EGMsSl81D,0.0351,0.421,0,0.176,7,0.501,-2.604,0.000555,5.79e-05,0.887,126.999
Top Of The World,7j8ZlEKe1gn8RihWZQlI6q,23,252346,Parallel Universe,7eguWKpAdV5hEBrFinKw5F,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.0441,0.951,1,0.0934,1,0.672,-5.502,0.00454,0.0002,0.857,159.976
D.I.E,2wcXIKJEOdYK0VL661T9vo,55,194013,Misery,5AtTKLErRJPLZAOfPabe7m,The Amity Affliction,6kNKUYGn6VNGsRoXmyoDPK,0.0441,0.172,0,0.0971,1,0.539,-5.687,0.0235,0.0,0.831,146.042
Prayers,3o2MTQwZLYveHzDaNgE9to,35,230027,Prayers,3EkFHXASfaOK1vxlhr4KH2,Good Charlotte,5aYyPjAsLj7UzANzdupwnS,0.0716,0.257,0,0.0755,9,0.365,-5.683,0.000803,4.85e-06,0.867,183.912
Forever & Ever More,0NBAXi7pWtoiLo7oomWBKw,59,208133,Forever & Ever More,4rvrjp4puEDEoT4NF8yiW4,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,0.146,0.399,1,0.267,8,0.289,-4.33,0.00582,0.00771,0.841,183.17
My Blood,2nqwxzn7svkN30dVGbXdWf,6,229120,My Blood And A Few Others From Trench,0hUB8bGMq5rkCUtUXVWaSg,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,0.0432,0.674,1,0.0977,1,0.749,-6.609,0.0563,0.022,0.723,108.999
Demon and Division,3hY9sZmOZq4Zn6ZoDRBHwy,0,196360,Demon and Division,3UhyDsW5SnAjOoxd7FRzoF,Alkaline Trio,1aEYCT7t18aM3VvM6y8oVR,0.0764,0.565,1,0.116,9,0.462,-4.015,0.000178,9.94e-06,0.936,159.947
Single,5Ma3BlNVDtn3JiwMEafSaq,66,262320,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,0.0352,0.34,0,0.243,2,0.249,-7.108,0.755,0.0,0.492,54.134
Apocalypse,3AVrVz5rK8Hrqo9YGiVGN5,65,290146,Cigarettes After Sex,5bP82ZIls6rzhpf5Qu6AzC,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,0.0274,0.174,1,0.109,5,0.369,-9.018,0.0194,0.46,0.467,94.473
Clones - 2011 Remaster,4qAbclCxON9ES0w1Zb9EYU,36,240533,The Best Of Ash (Remastered Version),5BFwMp5Uzs15Zasy5YOqib,Ash,2evydP72Z45DouM4uMGsIE,0.152,0.335,1,0.376,8,0.476,-6.055,8.08e-06,0.494,0.916,114.284
Like Somebody,6vdQ2npv78yOkUgOeCPtuT,33,294200,Offline,3EscrSXbKAqFSOXK7nUzSH,Guano Apes,4whxX965DKKqYkXmk33b4E,0.122,0.189,0,0.0643,1,0.291,-4.398,1.44e-05,5.02e-05,0.955,189.043
Smack Me With Your Bible Belt,05GMnqKLCLMj9Kfo6tGK0O,16,320920,Rated Gnar,23rztl5Q8Pwizj8kwhwrjE,Tusky,6XbZ8G0cFqSgUL4FmtiSPr,0.0549,0.112,1,0.267,1,0.118,-4.992,0.00961,0.369,0.783,77.698
Black Days,1jlHAOxUUQXT1oiNYuOOoG,32,201560,Shadowed by Vultures,2ylqlAL4XBIwktJFpMwFHP,Polar,6eby39yemH7FjGVwJID1Tw,0.0561,0.261,0,0.301,5,0.404,-3.899,0.000576,3.05e-06,0.977,171.115
Let Down,4Cti8D5eFnO5WQ2DIev9ZI,47,238160,Out Of Ashes,34Zz8qH5QJgD2uTXDuZ2J9,Dead By Sunrise,502ZZTWlqgS1Ht62ewubEJ,0.0426,0.416,0,0.0747,4,0.441,-5.878,0.0306,0.0,0.867,150.095
Fuel,0QocJIyHiwmJkyCALNfkpi,37,273039,ALT,0CO124UhDKHk172wfuWpUO,Vanna,7cXUCar1BPOeMI2qza9oa1,0.0797,0.267,1,0.211,1,0.395,-4.976,1.19e-05,0.193,0.992,107.147
Carvel,08ZUOlAjNu34wj283BPDJJ,46,374800,Shadows Collide With People,7BYMJZFCYuGKi2jblMhyxg,John Frusciante,7rN3Agir6FaZNfhf5V7mfN,0.0489,0.248,0,0.393,11,0.289,-5.804,0.248,0.00278,0.762,96.547
Everlong - Single,0VTt5xd4Zc1YGPV76vDc66,41,246509,Everlong - Single,3EeAMWGYlK3Q75T2dfKoHm,Evergreen Terrace,5YQUrpDa5dkmo9Vk8hHQP9,0.0968,0.511,1,0.114,2,0.501,-2.933,0.00204,0.000608,0.963,159.097
Tough Love,6SOgh3MSnMQpqJhU2uSqeI,15,214853,Tough Love,5tI09uWg6xduHzKb6LTPaC,Rory Indiana,0TPF8LMCcnSISS4zjeWkBA,0.0881,0.53,1,0.188,10,0.429,-3.641,0.0324,0.0,0.867,123.629
Lousy Reputation,53XCWYRCFBVefDtJXrdEsF,39,155333,With Love And Squalor,2IQ6OI4Yt3yZtB8j5E2lsa,We Are Scientists,35YNL4wwv11ZkmeWWL51y7,0.177,0.393,0,0.145,8,0.351,-4.652,0.000517,0.00311,0.98,150.047
4AM,0dJ1d877eUDR5JXb7lFZkE,39,176053,ANTEMASQUE,5DzRYwar76bPVVrKa3UwB5,ANTEMASQUE,4NjUYhiL8KL363WwGeLnqZ,0.0857,0.638,1,0.395,7,0.417,-3.209,1.39e-05,0.00017,0.919,165.177
Apologies and Alibis,3qKPV4yx6HrURWTWTULwJh,30,205923,Action Action,1KhD9GVPUrwmOUH8Wv4Exx,Smile And Burn,7ydiqNkdc2TQoP0mL5d1JH,0.0475,0.595,0,0.105,6,0.624,-3.718,0.179,2.61e-05,0.928,97.485
Making Waves,1tWU97t1h3ugnSIIS5Bxby,30,192125,Beyond Repair,1bZmlJYkCcAs1zPKLeYAl3,Blood Youth,7f6aaGesYhnRPTcI36JGsb,0.0803,0.321,1,0.118,6,0.424,-5.607,3.5e-05,0.0,0.95,150.024
Se Um Dia Lembrar De Mim,3JjYcs0tpBcWp0OvTvkxiJ,0,215466,Procedimentos De Emergência,7GLScSMFnFQlbvNcnjTfPn,Hateen,4KDa0GMe5CxKSxEGtGFkxk,0.0429,0.659,0,0.0973,5,0.69,-3.504,0.0138,1.42e-06,0.849,128.083
Eleanor Rigby - Rock,7f4CVzQJMmJFiPAs1qYx2H,36,133913,Eleanor Rigby (Rock),4AvciGnHTNIFoSxrV5ahYV,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0757,0.367,0,0.144,4,0.525,-4.011,1.78e-05,0.0212,0.967,138.052
Curse the Weather,2Acp9zWKJPvAGlgP5y439D,33,223560,DealBreaker,2P6EADBAXrFhsP7RcNprV6,Royal Tusk,122qG4lB9vG6XCjrwJPnRJ,0.0703,0.364,1,0.124,11,0.311,-4.313,0.000133,0.0265,0.884,131.733
The Last Shot,3dk6BqSUG9LN29Pd1pHX7q,31,230933,Words with Destiny,6kgubT4jgUq6S2voKtRb98,The Prosecution,1VJylQCBqqpYqkNyzowx1r,0.108,0.558,0,0.309,4,0.525,-4.48,0.00169,1.03e-06,0.977,174.91
Manga Espada,7eXlELZdsXbJK0SeeQrSSd,3,124428,Familiar,3oLrsIhWsugBZL8CTW9O4G,"Eu, Júlio Victor",20fSU1CuVaoMGIgGpx22DI,0.0346,0.408,1,0.24,7,0.649,-8.271,0.0146,0.569,0.653,139.967
Tesouras e Antidepressivos,4fhddqn1370pz9mypJpTG8,10,197500,Familiar,3oLrsIhWsugBZL8CTW9O4G,"Eu, Júlio Victor",20fSU1CuVaoMGIgGpx22DI,0.0311,0.673,1,0.17,11,0.692,-9.383,0.0579,0.186,0.442,119.93
Petrópolis RJ,3rRDGxcsrukWoAGXbWiFgt,3,147600,Familiar,3oLrsIhWsugBZL8CTW9O4G,"Eu, Júlio Victor",20fSU1CuVaoMGIgGpx22DI,0.272,0.326,0,0.588,4,0.552,-6.205,0.0576,0.0058,0.867,149.928
Rolou um Imprevisto,2Tcd7SYTbY6sF1pjMe0XAo,3,175874,Familiar,3oLrsIhWsugBZL8CTW9O4G,"Eu, Júlio Victor",20fSU1CuVaoMGIgGpx22DI,0.138,0.531,1,0.121,7,0.421,-3.531,0.00523,0.257,0.957,159.953
